key,model,group,doors,from_year,to_year,type,weight
mazda-rx-7-1992/1436,Mazda,RX-7 Coupe,3,1992,1996,coupé,1300
mazda-rx-7-cabriolet-1990/1437,Mazda,RX-7 Cabriolet Convertible,2,1990,1992,cabriolet,1300
mazda-rx-8-2003/1438,Mazda,RX-8 Coupe,4,2003,2008,coupé,1394
mazda-tribute-2001/1439,Mazda,Tribute Suv,5,2001,2004,suv/crossover,1460
mazda-tribute-2004/1440,Mazda,Tribute Suv,5,2004,2005,suv/crossover,1545.5
mazda-xedos-6-1992/1441,Mazda,Xedos 6 Sedan,4,1992,1998,sedan,1189
mazda-xedos-9-1993/3458,Mazda,Xedos 9 Sedan,4,1993,1998,sedan,1412.5
mazda-xedos-9-1998/3459,Mazda,Xedos 9 Sedan,4,1998,2001,sedan,1387.5
mazda-xedos-9-2001/3460,Mazda,Xedos 9 Sedan,4,2001,2002,sedan,1470
mclaren-12c-2011/3676,McLaren,Mclaren 12C Coupe,2,2011,2012,coupé,1301
mclaren-12c-2011/3676,McLaren,Mclaren 12C Coupe,2,2012,2014,coupé,1301
mclaren-12c-spider-2012/3677,McLaren,Mclaren 12C Spider Coupe,2,2012,2014,coupé,1341
mclaren-540-2015/3678,McLaren,Mclaren 540 Coupe,2,2015,available,coupé,1311
mclaren-540c-2015/4364,McLaren,Mclaren 540C Coupe,2,2015,available,coupe,1311
mclaren-570-2015/3679,McLaren,Mclaren 570 Coupe,2,2015,available,coupé,1320
mclaren-570-2015/3679,McLaren,Mclaren 570 Coupe,2,2016,available,coupé,1320
mclaren-570gt-2016/4365,McLaren,Mclaren 570GT Coupe,2,2016,available,coupe,1320
mclaren-570s-2015/4366,McLaren,Mclaren 570S Coupe,2,2015,available,coupe,1320
mclaren-570s-spider-2017/4367,McLaren,Mclaren 570S Spider Coupe,2,2017,available,coupe,1359
mclaren-600lt-2018/4368,McLaren,Mclaren 600LT Coupe,2,2018,available,coupe,1247
mclaren-650-2014/3680,McLaren,Mclaren 650 Coupe,2,2014,available,coupé,1330
mclaren-650-spider-2014/3681,McLaren,Mclaren 650 Spider Coupe,2,2014,available,coupé,1370
mclaren-650s-2014/4369,McLaren,Mclaren 650S Coupe,2,2014,available,coupe,1330
mclaren-650s-spider-2014/4370,McLaren,Mclaren 650S Spider Coupe,2,2014,available,coupe,1370
mclaren-675-2015/3682,McLaren,Mclaren 675 Coupe,2,2015,available,coupé,1230
mclaren-675lt-2015/4371,McLaren,Mclaren 675LT Coupe,2,2015,available,coupe,1230
mclaren-720s-2017/4372,McLaren,Mclaren 720S Coupe,2,2017,available,coupe,1319
mega-tjaffer-1994/3086,Mega,Tjaffer Convertible,2,1994,1995,cabriolet,745
mega-tjaffer-1994/3086,Mega,Tjaffer Convertible,2,1994,1999,cabriolet,720
mercedes-benz-190-serie-1983/1442,Mercedes,190-serie Sedan,4,1983,1988,sedan,1135
mercedes-benz-190-serie-1988/1443,Mercedes,190-serie Sedan,4,1988,1993,sedan,1265
mercedes-benz-200-serie-1975/1444,Mercedes,200-serie Sedan,4,1975,1985,sedan,1405
mercedes-benz-200-serie-1975/1444,Rover,200-serie Sedan,4,1975,1985,sedan,1405
mercedes-benz-200-serie-1985/1445,Mercedes,200-serie Sedan,4,1985,1989,sedan,1390
mercedes-benz-200-serie-1985/1445,Rover,200-serie Sedan,4,1985,1989,sedan,1390
mercedes-benz-200-serie-1989/1446,Mercedes,200-serie Sedan,4,1989,1993,sedan,1350
mercedes-benz-200-serie-1989/1446,Rover,200-serie Sedan,4,1989,1993,sedan,1350
mercedes-benz-200-serie-cabrio-1992/1453,Mercedes,200-serie Cabrio Convertible,2,1992,1993,cabriolet,1710
mercedes-benz-200-serie-combi-1980/1447,Mercedes,200-serie Combi Wagon,5,1980,1986,stationwagon,1525
mercedes-benz-200-serie-combi-1986/1448,Mercedes,200-serie Combi Wagon,5,1986,1989,stationwagon,1410
mercedes-benz-200-serie-combi-1989/1449,Mercedes,200-serie Combi Wagon,5,1989,1991,stationwagon,1460
mercedes-benz-200-serie-coupe-1977/1450,Mercedes,200-serie Coupe Coupe,2,1977,1986,coupé,1460
mercedes-benz-200-serie-coupe-1977/1450,Mercedes,200-serie Coupe Coupe,2,1980,1986,coupé,1380
mercedes-benz-200-serie-coupe-1977/1450,Rover,200-serie Coupe Coupe,2,1977,1986,coupé,1460
mercedes-benz-200-serie-coupe-1977/1450,Rover,200-serie Coupe Coupe,2,1980,1986,coupé,1380
mercedes-benz-200-serie-coupe-1987/1451,Mercedes,200-serie Coupe Coupe,2,1987,1988,coupé,1340
mercedes-benz-200-serie-coupe-1987/1451,Rover,200-serie Coupe Coupe,2,1987,1988,coupé,1340
mercedes-benz-200-serie-coupe-1989/1452,Mercedes,200-serie Coupe Coupe,2,1989,1992,coupé,1420
mercedes-benz-200-serie-coupe-1989/1452,Rover,200-serie Coupe Coupe,2,1989,1992,coupé,1420
mercedes-benz-a-class-1997/1456,Mercedes,A-class Mpv,5,1997,2001,mpv,1030
mercedes-benz-a-class-2001/1457,Mercedes,A-class Mpv,5,2001,2004,mpv,1030
mercedes-benz-a-class-2004/1458,Mercedes,A-class Mpv,5,2004,2008,mpv,1185
mercedes-benz-a-class-2008/1459,Mercedes,A-class Mpv,5,2008,2009,mpv,1270
mercedes-benz-a-class-2008/1459,Mercedes,A-class Mpv,5,2008,2012,mpv,1295
mercedes-benz-a-class-2012/3001,Mercedes,A-class Hatchback,5,2012,2015,hatchback,1320
mercedes-benz-a-class-2015/3624,Mercedes,A-class Hatchback,5,2015,available,hatchback,1390
mercedes-benz-a-class-2018/4254,Mercedes,A-class Hatchback,5,2018,available,hatchback,1377.5
mercedes-benz-a-class-coupe-2004/1454,Mercedes,A-class Coupe Mpv,3,2004,2008,mpv,1157.5
mercedes-benz-a-class-coupe-2008/1455,Mercedes,A-class Coupe Mpv,3,2008,2009,mpv,1222.5
mercedes-benz-a-class-lang-2001/1461,Mercedes,A-class Lang Mpv,5,2001,2004,mpv,1085
mercedes-benz-a-class-limousine-2018/4255,Mercedes,A-class Limousine Sedan,4,2018,available,sedan,1387.5
mercedes-benz-amg-gt-2014/3865,Mercedes,AMG GT Coupe,2,2014,2017,coupé,1530
mercedes-benz-amg-gt-4-door-coupe-2018/4256,Mercedes,AMG GT 4-Door Coupe Hatchback,4,2018,available,hatchback,1910
mercedes-benz-amg-gt-roadster-2016/3866,Mercedes,AMG GT Roadster Convertible,2,2016,available,cabriolet,1602.5
mercedes-benz-b-class-2005/1462,Mercedes,B-class Mpv,5,2005,2008,mpv,1267.5
mercedes-benz-b-class-2008/1463,Mercedes,B-class Mpv,5,2008,2011,mpv,1352.5
mercedes-benz-b-class-2011/1464,Mercedes,B-class Mpv,5,2011,2013,mpv,1375
mercedes-benz-b-class-2011/1464,Mercedes,B-class Mpv,5,2011,2014,mpv,1375
mercedes-benz-b-class-2014/3867,Mercedes,B-class Mpv,5,2014,available,mpv,1350
mercedes-benz-b-class-2018/4257,Mercedes,B-class Mpv,5,2018,available,mpv,1345
mercedes-benz-b-class-electric-drive-2015/3868,Mercedes,B-class Electric Drive Mpv,5,2015,2017,mpv,1625
mercedes-benz-b-class-electric-drive-2015/3868,Mercedes,B-class Electric Drive Mpv,5,2015,available,mpv,1625
mercedes-benz-c-class-1993/1465,Mercedes,C-class Sedan,4,1993,1995,sedan,1325
mercedes-benz-c-class-1995/1466,Mercedes,C-class Sedan,4,1995,1997,sedan,1397.5
mercedes-benz-c-class-1997/1467,Mercedes,C-class Sedan,4,1997,1998,sedan,1307.5
mercedes-benz-c-class-2000/1468,Mercedes,C-class Sedan,4,2000,2004,sedan,1452.5
mercedes-benz-c-class-2004/1469,Mercedes,C-class Sedan,4,2004,2005,sedan,1425
mercedes-benz-c-class-2007/1470,Mercedes,C-class Sedan,4,2007,2009,sedan,1600
mercedes-benz-c-class-2007/1470,Mercedes,C-class Sedan,4,2007,2010,sedan,1510
mercedes-benz-c-class-2011/1471,Mercedes,C-class Sedan,4,2011,2011,sedan,1510
mercedes-benz-c-class-2011/1471,Mercedes,C-class Sedan,4,2011,2014,sedan,1510
mercedes-benz-c-class-2014/3869,Mercedes,C-class Sedan,4,2014,2014,sedan,1450
mercedes-benz-c-class-2014/3869,Mercedes,C-class Sedan,4,2014,2017,sedan,1295
mercedes-benz-c-class-2018/4258,Mercedes,C-class Sedan,4,2018,available,sedan,1412.5
mercedes-benz-c-class-cabriolet-2016/3872,Mercedes,C-class Cabriolet Convertible,2,2016,available,cabriolet,1567.5
mercedes-benz-c-class-cabriolet-2018/4261,Mercedes,C-class Cabriolet Convertible,2,2018,available,cabriolet,1772.5
mercedes-benz-c-class-combi-1996/1472,Mercedes,C-class Combi Wagon,5,1996,1997,stationwagon,1330
mercedes-benz-c-class-combi-1997/1473,Mercedes,C-class Combi Wagon,5,1997,1998,stationwagon,1365
mercedes-benz-c-class-combi-1997/1473,Mercedes,C-class Combi Wagon,5,1997,2001,stationwagon,1510
mercedes-benz-c-class-combi-2001/1474,Mercedes,C-class Combi Wagon,5,2001,2004,stationwagon,1532.5
mercedes-benz-c-class-combi-2004/1475,Mercedes,C-class Combi Wagon,5,2004,2005,stationwagon,1475
mercedes-benz-c-class-coupe-2011/1478,Mercedes,C-class Coupe Coupe,2,2011,2015,coupé,1557.5
mercedes-benz-c-class-coupe-2015/3871,Mercedes,C-class Coupe Coupe,2,2015,2016,coupé,1545
mercedes-benz-c-class-coupe-2015/3871,Mercedes,C-class Coupe Coupe,2,2015,available,coupé,1515
mercedes-benz-c-class-coupe-2018/4260,Mercedes,C-class Coupe Coupe,2,2018,available,coupe,1635
mercedes-benz-c-class-estate-2007/1476,Mercedes,C-class Estate Wagon,5,2007,2010,stationwagon,1447.5
mercedes-benz-c-class-estate-2011/1477,Mercedes,C-class Estate Wagon,5,2011,2014,stationwagon,1575
mercedes-benz-c-class-estate-2014/3870,Mercedes,C-class Estate Wagon,5,2014,2016,stationwagon,1515
mercedes-benz-c-class-estate-2014/3870,Mercedes,C-class Estate Wagon,5,2014,2017,stationwagon,1370
mercedes-benz-c-class-estate-2018/4259,Mercedes,C-class Estate Wagon,5,2018,available,stationwagon,1515
mercedes-benz-c-class-sportcoupe-2004/1479,Mercedes,C-class Sportcoupe Coupe,3,2004,2005,coupé,1425
mercedes-benz-c-class-sports-coupe-2001/1480,Mercedes,C-class Sports Coupe Coupe,3,2001,2004,coupé,1405
mercedes-benz-citan-tourer-2013/3873,Mercedes,Citan Tourer Mpv,5,2013,available,mpv,1457.5
mercedes-benz-cl-1996/1481,Mercedes,CL Coupe,2,1996,1999,coupé,2040
mercedes-benz-cl-1999/1482,Mercedes,CL Coupe,2,1999,2002,coupé,1835
mercedes-benz-cl-2002/1483,Mercedes,CL Coupe,2,2002,2004,coupé,1785
mercedes-benz-cl-2002/1483,Mercedes,CL Coupe,2,2002,2006,coupé,1975
mercedes-benz-cl-2006/1484,Mercedes,CL Coupe,2,2006,2010,coupé,1990
mercedes-benz-cl-2010/1485,Mercedes,CL Coupe,2,2010,2014,coupé,1995
mercedes-benz-cla-coupe-2013/3874,Mercedes,CLA Coupe Sedan,4,2013,2014,sedan,1425
mercedes-benz-cla-coupe-2013/3874,Mercedes,CLA Coupe Sedan,4,2013,2016,sedan,1295
mercedes-benz-cla-coupe-2016/3875,Mercedes,CLA Coupe Sedan,4,2016,2017,sedan,1365
mercedes-benz-cla-coupe-2016/3875,Mercedes,CLA Coupe Sedan,4,2016,available,sedan,1400
mercedes-benz-cla-coupe-2019/4262,Mercedes,CLA Coupe Sedan,4,2019,available,sedan,1342.5
mercedes-benz-cla-shooting-brake-2015/3876,Mercedes,CLA Shooting Brake Wagon,5,2015,2016,stationwagon,1397.5
mercedes-benz-cla-shooting-brake-2016/3877,Mercedes,CLA Shooting Brake Wagon,5,2016,2017,stationwagon,1455
mercedes-benz-cla-shooting-brake-2016/3877,Mercedes,CLA Shooting Brake Wagon,5,2016,available,stationwagon,1455
mercedes-benz-clc-2008/1486,Mercedes,CLC Coupe,3,2008,2010,coupé,1415
mercedes-benz-clk-1997/1487,Mercedes,CLK Coupe,2,1997,1999,coupé,1395
mercedes-benz-clk-1999/1488,Mercedes,CLK Coupe,2,1999,2000,coupé,1275
mercedes-benz-clk-1999/1488,Mercedes,CLK Coupe,2,1999,2002,coupé,1455
mercedes-benz-clk-2002/1489,Mercedes,CLK Coupe,2,2002,2005,coupé,1502.5
mercedes-benz-clk-2005/1490,Mercedes,CLK Coupe,2,2005,2006,coupé,1595
mercedes-benz-clk-2005/1490,Mercedes,CLK Coupe,2,2005,2009,coupé,1475
mercedes-benz-clk-cabriolet-1998/3003,Mercedes,CLK Cabriolet Convertible,2,1998,1999,cabriolet,1535
mercedes-benz-clk-cabriolet-1999/3878,Mercedes,CLK Cabriolet Convertible,2,1999,2000,cabriolet,1475
mercedes-benz-clk-cabriolet-1999/3878,Mercedes,CLK Cabriolet Convertible,2,1999,2003,cabriolet,1655
mercedes-benz-clk-cabriolet-2003/3879,Mercedes,CLK Cabriolet Convertible,2,2003,2005,cabriolet,1625
mercedes-benz-clk-cabriolet-2005/1494,Mercedes,CLK Cabriolet Convertible,2,2005,2006,cabriolet,1702.5
mercedes-benz-cls-2004/1495,Mercedes,CLS Sedan,4,2004,2006,sedan,1670
mercedes-benz-cls-2008/1496,Mercedes,CLS Sedan,4,2008,2010,sedan,1805
mercedes-benz-cls-2010/1497,Mercedes,CLS Sedan,4,2010,2014,sedan,1700
mercedes-benz-cls-2014/3880,Mercedes,CLS Sedan,4,2014,2015,sedan,1815
mercedes-benz-cls-2014/3880,Mercedes,CLS Sedan,4,2014,available,sedan,1745
mercedes-benz-cls-2018/4263,Mercedes,CLS Sedan,4,2018,available,sedan,1857.5
mercedes-benz-cls-shooting-brake-2012/1498,Mercedes,CLS Shooting Brake Wagon,5,2012,2014,stationwagon,1792.5
mercedes-benz-cls-shooting-brake-2014/3881,Mercedes,CLS Shooting Brake Wagon,5,2014,2015,stationwagon,1895
mercedes-benz-cls-shooting-brake-2014/3881,Mercedes,CLS Shooting Brake Wagon,5,2014,available,stationwagon,1835
mercedes-benz-e-class-1993/1499,Mercedes,E-class Sedan,4,1993,1995,sedan,1350
mercedes-benz-e-class-1995/1500,Mercedes,E-class Sedan,4,1995,1998,sedan,1375
mercedes-benz-e-class-1999/1501,Mercedes,E-class Sedan,4,1999,2001,sedan,1615
mercedes-benz-e-class-2002/1502,Mercedes,E-class Sedan,4,2002,2004,sedan,1545
mercedes-benz-e-class-2002/1502,Mercedes,E-class Sedan,4,2002,2005,sedan,1565
mercedes-benz-e-class-2006/1503,Mercedes,E-class Sedan,4,2006,2009,sedan,1565
mercedes-benz-e-class-2009/1504,Mercedes,E-class Sedan,4,2009,2011,sedan,1515
mercedes-benz-e-class-2009/1504,Mercedes,E-class Sedan,4,2009,2013,sedan,1745
mercedes-benz-e-class-2013/3882,Mercedes,E-class Sedan,4,2013,2014,sedan,1765
mercedes-benz-e-class-2016/3883,Mercedes,E-class Sedan,4,2016,2017,sedan,1580
mercedes-benz-e-class-2016/3883,Mercedes,E-class Sedan,4,2016,available,sedan,1700
mercedes-benz-e-class-all-terrain-2017/3884,Mercedes,E-class All-Terrain Wagon,5,2017,august 2018,stationwagon,1910
mercedes-benz-e-class-all-terrain-2017/3884,Mercedes,E-class All-Terrain Wagon,5,2017,available,stationwagon,1820
mercedes-benz-e-class-cabriolet-1993/1513,Mercedes,E-class Cabriolet Convertible,2,1993,1996,cabriolet,1617.5
mercedes-benz-e-class-cabriolet-2010/1514,Mercedes,E-class Cabriolet Convertible,2,2010,2011,cabriolet,1665
mercedes-benz-e-class-cabriolet-2013/3889,Mercedes,E-class Cabriolet Convertible,2,2013,2014,cabriolet,1745
mercedes-benz-e-class-cabriolet-2013/3889,Mercedes,E-class Cabriolet Convertible,2,2013,2017,cabriolet,1665
mercedes-benz-e-class-cabriolet-2017/4264,Mercedes,E-class Cabriolet Convertible,2,2017,available,cabriolet,1730
mercedes-benz-e-class-cabriolet-2017/4264,Mercedes,E-class Cabriolet Convertible,2,2017,may 2018,cabriolet,1835
mercedes-benz-e-class-combi-1993/1505,Mercedes,E-class Combi Wagon,5,1993,1996,stationwagon,1535
mercedes-benz-e-class-combi-1996/1506,Mercedes,E-class Combi Wagon,5,1996,1998,stationwagon,1550
mercedes-benz-e-class-combi-1996/1506,Mercedes,E-class Combi Wagon,5,1996,1999,stationwagon,1460
mercedes-benz-e-class-combi-1999/1507,Mercedes,E-class Combi Wagon,5,1999,2001,stationwagon,1690
mercedes-benz-e-class-combi-2003/1508,Mercedes,E-class Combi Wagon,5,2003,2004,stationwagon,1620
mercedes-benz-e-class-combi-2003/1508,Mercedes,E-class Combi Wagon,5,2003,2005,stationwagon,1620
mercedes-benz-e-class-combi-2006/1509,Mercedes,E-class Combi Wagon,5,2006,2009,stationwagon,1697.5
mercedes-benz-e-class-coupe-1993/1511,Mercedes,E-class Coupe Coupe,2,1993,1996,coupé,1367.5
mercedes-benz-e-class-coupe-2009/1512,Mercedes,E-class Coupe Coupe,2,2009,2011,coupé,1537.5
mercedes-benz-e-class-coupe-2013/3887,Mercedes,E-class Coupe Coupe,2,2013,2014,coupé,1630
mercedes-benz-e-class-coupe-2017/3888,Mercedes,E-class Coupe Coupe,2,2017,available,coupé,1690
mercedes-benz-e-class-estate-2009/1510,Mercedes,E-class Estate Wagon,5,2009,2010,stationwagon,1825
mercedes-benz-e-class-estate-2009/1510,Mercedes,E-class Estate Wagon,5,2009,2011,stationwagon,1825
mercedes-benz-e-class-estate-2013/3885,Mercedes,E-class Estate Wagon,5,2013,2014,stationwagon,1860
mercedes-benz-e-class-estate-2016/3886,Mercedes,E-class Estate Wagon,5,2016,available,stationwagon,1765
mercedes-benz-ecq-2019/4265,Mercedes,ECQ Suv,5,2019,available,suv/crossover,2395
mercedes-benz-g-class-2012/1524,Mercedes,G-class Suv,5,2012,2015,suv/crossover,2440
mercedes-benz-g-class-2015/3890,Mercedes,G-class Suv,5,2015,available,suv/crossover,2708
mercedes-benz-g-class-2018/4266,Mercedes,G-class Suv,5,2018,available,suv/crossover,2394.5
mercedes-benz-g-class-cabriolet-1982/1515,Mercedes,G-class Cabriolet Suv,2,1982,1990,suv/crossover,1862.5
mercedes-benz-g-class-cabriolet-1990/1516,Mercedes,G-class Cabriolet Suv,2,1990,1993,suv/crossover,2017.5
mercedes-benz-g-class-cabriolet-1993/1517,Mercedes,G-class Cabriolet Suv,2,1993,1994,suv/crossover,2017.5
mercedes-benz-g-class-cabriolet-2000/1518,Mercedes,G-class Cabriolet Suv,2,2000,2006,suv/crossover,2095
mercedes-benz-g-class-cabriolet-2012/1519,Mercedes,G-class Cabriolet Suv,2,2012,2014,suv/crossover,2235
mercedes-benz-g-class-cabriolet-2012/1519,Mercedes,G-class Cabriolet Suv,2,2013,2014,suv/crossover,2235
mercedes-benz-g-class-stationwagon-kort-1982/1520,Mercedes,G-class Stationwagon Kort Suv,3,1982,1990,suv/crossover,1912.5
mercedes-benz-g-class-stationwagon-kort-1990/1521,Mercedes,G-class Stationwagon Kort Suv,3,1990,1993,suv/crossover,2072.5
mercedes-benz-g-class-stationwagon-kort-1993/1522,Mercedes,G-class Stationwagon Kort Suv,3,1993,1994,suv/crossover,2090
mercedes-benz-g-class-stationwagon-kort-1993/1522,Mercedes,G-class Stationwagon Kort Suv,3,1993,1996,suv/crossover,2175
mercedes-benz-g-class-stationwagon-kort-2000/1523,Mercedes,G-class Stationwagon Kort Suv,3,2000,2006,suv/crossover,2170
mercedes-benz-g-class-stationwagon-lang-1982/1525,Mercedes,G-class Stationwagon Lang Suv,5,1982,1990,suv/crossover,2000
mercedes-benz-g-class-stationwagon-lang-1990/1526,Mercedes,G-class Stationwagon Lang Suv,5,1990,1993,suv/crossover,2195
mercedes-benz-g-class-stationwagon-lang-1993/1527,Mercedes,G-class Stationwagon Lang Suv,5,1993,1994,suv/crossover,2225
mercedes-benz-g-class-stationwagon-lang-1993/1527,Mercedes,G-class Stationwagon Lang Suv,5,1993,1996,suv/crossover,2271
mercedes-benz-g-class-stationwagon-lang-2000/1528,Mercedes,G-class Stationwagon Lang Suv,5,2000,2006,suv/crossover,2305
mercedes-benz-gl-2006/1529,Mercedes,GL Suv,5,2006,2012,suv/crossover,2337.5
mercedes-benz-gl-2012/3004,Mercedes,GL Suv,5,2012,2015,suv/crossover,2412.5
mercedes-benz-gla-2014/3891,Mercedes,GLA Hatchback,5,2014,2017,hatchback,1495
mercedes-benz-gla-2017/3892,Mercedes,GLA Hatchback,5,2017,available,hatchback,1355
mercedes-benz-glc-2015/3893,Mercedes,GLC Suv,5,2015,available,suv/crossover,1745
mercedes-benz-glc-2019/4267,Mercedes,GLC Suv,5,2019,available,suv/crossover,1697.5
mercedes-benz-glc-coupe-2016/3894,Mercedes,GLC Coupe Suv,5,2016,available,suv/crossover,1780
mercedes-benz-glc-coupe-2019/4268,Mercedes,GLC Coupe Suv,5,2019,available,suv/crossover,1702.5
mercedes-benz-gle-2015/3895,Mercedes,GLE Suv,5,2015,available,suv/crossover,2062.5
mercedes-benz-gle-2018/4269,Mercedes,GLE Suv,5,2018,available,suv/crossover,1992.5
mercedes-benz-gle-coupe-2015/3896,Mercedes,GLE Coupe Suv,5,2015,2016,suv/crossover,2120
mercedes-benz-gle-coupe-2015/3896,Mercedes,GLE Coupe Suv,5,2015,available,suv/crossover,2085
mercedes-benz-glk-2008/1530,Mercedes,GLK Suv,5,2008,2011,suv/crossover,1737.5
mercedes-benz-glk-2012/1531,Mercedes,GLK Suv,5,2012,2015,suv/crossover,1735
mercedes-benz-gls-2015/3897,Mercedes,GLS Suv,5,2015,available,suv/crossover,2340
mercedes-benz-gls-2019/4270,Mercedes,GLS Suv,5,2019,available,suv/crossover,2390
mercedes-benz-m-class-1998/1532,Mercedes,M-class Suv,5,1998,2000,suv/crossover,1830
mercedes-benz-m-class-1998/1532,Mercedes,M-class Suv,5,1998,2001,suv/crossover,1890
mercedes-benz-m-class-2001/1533,Mercedes,M-class Suv,5,2001,2002,suv/crossover,2100
mercedes-benz-m-class-2001/1533,Mercedes,M-class Suv,5,2001,2005,suv/crossover,2110
mercedes-benz-m-class-2005/1534,Mercedes,M-class Suv,5,2005,2007,suv/crossover,2075
mercedes-benz-m-class-2005/1534,Mercedes,M-class Suv,5,2005,2008,suv/crossover,2035
mercedes-benz-m-class-2008/1535,Mercedes,M-class Suv,5,2008,2009,suv/crossover,2150
mercedes-benz-m-class-2011/1536,Mercedes,M-class Suv,5,2011,2014,suv/crossover,2030
mercedes-benz-m-class-2011/1536,Mercedes,M-class Suv,5,2011,2015,suv/crossover,2050
mercedes-benz-r-class-2006/1537,Mercedes,R-class Mpv,5,2006,2009,mpv,2172.5
mercedes-benz-r-class-2010/1538,Mercedes,R-class Mpv,5,2010,2012,mpv,2052.5
mercedes-benz-s-class-1980/1539,Mercedes,S-class Sedan,4,1980,1985,sedan,1590
mercedes-benz-s-class-1985/1540,Mercedes,S-class Sedan,4,1985,1989,sedan,1520
mercedes-benz-s-class-1991/1542,Mercedes,S-class Sedan,4,1991,1993,sedan,1940
mercedes-benz-s-class-1993/1541,Mercedes,S-class Sedan,4,1993,1995,sedan,2040
mercedes-benz-s-class-1998/1543,Mercedes,S-class Sedan,4,1998,2002,sedan,1770
mercedes-benz-s-class-2002/1544,Mercedes,S-class Sedan,4,2002,2005,sedan,1970
mercedes-benz-s-class-2005/1545,Mercedes,S-class Sedan,4,2005,2009,sedan,1802.5
mercedes-benz-s-class-2009/1546,Mercedes,S-class Sedan,4,2009,2010,sedan,1990
mercedes-benz-s-class-2013/3898,Mercedes,S-class Sedan,4,2013,2017,sedan,1835
mercedes-benz-s-class-2017/4271,Mercedes,S-class Sedan,4,2017,available,sedan,1955
mercedes-benz-s-class-cabriolet-2016/3900,Mercedes,S-class Cabriolet Convertible,2,2016,available,cabriolet,2050
mercedes-benz-s-class-cabriolet-2018/4273,Mercedes,S-class Cabriolet Convertible,2,2018,available,cabriolet,2067.5
mercedes-benz-s-class-coupe-1982/1547,Mercedes,S-class Coupe Coupe,2,1982,1985,coupé,1597.5
mercedes-benz-s-class-coupe-1985/1548,Mercedes,S-class Coupe Coupe,2,1985,1987,coupé,1650
mercedes-benz-s-class-coupe-1985/1548,Mercedes,S-class Coupe Coupe,2,1985,1989,coupé,1760
mercedes-benz-s-class-coupe-1993/1549,Mercedes,S-class Coupe Coupe,2,1993,1993,coupé,2160
mercedes-benz-s-class-coupe-2014/3899,Mercedes,S-class Coupe Coupe,2,2014,2015,coupé,1990
mercedes-benz-s-class-coupe-2014/3899,Mercedes,S-class Coupe Coupe,2,2014,2017,coupé,1970
mercedes-benz-s-class-coupe-2018/4272,Mercedes,S-class Coupe Coupe,2,2018,available,coupe,1965
mercedes-benz-sl-1980/1550,Mercedes,SL Convertible,2,1980,1985,cabriolet,1500
mercedes-benz-sl-1985/1551,Mercedes,SL Convertible,2,1985,1989,cabriolet,1500
mercedes-benz-sl-1989/1552,Mercedes,SL Convertible,2,1989,1993,cabriolet,1650
mercedes-benz-sl-1993/1553,Mercedes,SL Convertible,2,1993,1995,cabriolet,1760
mercedes-benz-sl-1995/1554,Mercedes,SL Convertible,2,1995,1998,cabriolet,1737.5
mercedes-benz-sl-1998/1555,Mercedes,SL Convertible,2,1998,2001,cabriolet,1715
mercedes-benz-sl-2001/1556,Mercedes,SL Convertible,2,2001,2004,cabriolet,1745
mercedes-benz-sl-2001/1556,Mercedes,SL Convertible,2,2004,2006,cabriolet,1745
mercedes-benz-sl-2006/1557,Mercedes,SL Convertible,2,2006,2008,cabriolet,1767.5
mercedes-benz-sl-2008/1558,Mercedes,SL Convertible,2,2008,2009,cabriolet,1725
mercedes-benz-sl-2008/1558,Mercedes,SL Convertible,2,2008,2012,cabriolet,1725
mercedes-benz-sl-2012/1559,Mercedes,SL Convertible,2,2012,2012,cabriolet,1585
mercedes-benz-sl-2012/1559,Mercedes,SL Convertible,2,2012,2014,cabriolet,1585
mercedes-benz-sl-2016/3901,Mercedes,SL Convertible,2,2016,available,cabriolet,1665
mercedes-benz-slc-2016/3902,Mercedes,SLC Convertible,2,2016,available,cabriolet,1347.5
mercedes-benz-slk-1996/1560,Mercedes,SLK Convertible,2,1996,2000,cabriolet,1182.5
mercedes-benz-slk-2000/1561,Mercedes,SLK Convertible,2,2000,2004,cabriolet,1295
mercedes-benz-slk-2004/1562,Mercedes,SLK Convertible,2,2004,2008,cabriolet,1302.5
mercedes-benz-slk-2008/1563,Mercedes,SLK Convertible,2,2008,2011,cabriolet,1430
mercedes-benz-slk-2011/1564,Mercedes,SLK Convertible,2,2011,2016,cabriolet,1475
mercedes-benz-slr-mclaren-2003/3903,Mercedes,SLR McLaren Coupe,2,2003,2008,coupé,1668
